step,mloss,gloss,loss
15500.0,0.286,0.328,0.614
15600.0,0.2882,0.3316,0.6198
15700.0,0.2874,0.3283,0.6156999999999999
15800.0,0.287,0.3306,0.6175999999999999
15900.0,0.2842,0.3266,0.6108
16000.0,0.2836,0.327,0.6106
16100.0,0.2825,0.3265,0.609
16200.0,0.2847,0.3292,0.6139
16300.0,0.28,0.3263,0.6063000000000001
16400.0,0.2822,0.3248,0.607
16500.0,0.2841,0.3272,0.6113
16600.0,0.2827,0.3276,0.6103000000000001
16700.0,0.2834,0.3269,0.6103000000000001
16800.0,0.2832,0.3268,0.61
16900.0,0.2857,0.3309,0.6166
17000.0,0.2871,0.3302,0.6173
17100.0,0.2806,0.327,0.6076
17200.0,0.2797,0.3256,0.6053
17300.0,0.283,0.3278,0.6108
17400.0,0.2818,0.3257,0.6074999999999999
17500.0,0.281,0.3274,0.6084
17600.0,0.2785,0.3266,0.6051
17700.0,0.2776,0.3242,0.6018
17800.0,0.2808,0.3262,0.607
17900.0,0.2784,0.3239,0.6023000000000001
18000.0,0.2784,0.323,0.6013999999999999
18100.0,0.2782,0.325,0.6032
18200.0,0.2786,0.3259,0.6045
18300.0,0.2799,0.3249,0.6048
18400.0,0.2749,0.3241,0.599
18500.0,0.2783,0.3225,0.6008
18600.0,0.2782,0.3248,0.603
18700.0,0.2769,0.3239,0.6008
18800.0,0.2758,0.323,0.5988
18900.0,0.2757,0.3237,0.5993999999999999
19000.0,0.2764,0.3233,0.5996999999999999
19100.0,0.2746,0.3235,0.5981000000000001
19200.0,0.2802,0.323,0.6032
19300.0,0.2741,0.3236,0.5977
19400.0,0.2769,0.3229,0.5998
19500.0,0.272,0.3219,0.5939000000000001
19600.0,0.2709,0.321,0.5919
19700.0,0.2726,0.3211,0.5937
19800.0,0.2726,0.3204,0.593
19900.0,0.2754,0.3225,0.5979
20000.0,0.2752,0.3232,0.5984
20100.0,0.2803,0.3227,0.603
20200.0,0.2734,0.3218,0.5952
20300.0,0.2733,0.3212,0.5945
20400.0,0.2744,0.3209,0.5952999999999999
20500.0,0.2734,0.3204,0.5938
20600.0,0.2683,0.3186,0.5869
20700.0,0.2718,0.3213,0.5931
20800.0,0.2697,0.3208,0.5905
20900.0,0.2712,0.3204,0.5916
21000.0,0.2695,0.3195,0.589
21100.0,0.2732,0.3202,0.5933999999999999
21200.0,0.2753,0.3219,0.5972
21300.0,0.2701,0.3207,0.5908
21400.0,0.2705,0.3203,0.5908
21500.0,0.2717,0.3202,0.5919
21600.0,0.2677,0.3183,0.5860000000000001
21700.0,0.2653,0.3186,0.5839
21800.0,0.2692,0.3216,0.5908
21900.0,0.2689,0.3191,0.588
22000.0,0.2677,0.3188,0.5865
22100.0,0.2688,0.3196,0.5884
22200.0,0.2659,0.3185,0.5844
22300.0,0.2676,0.3185,0.5861000000000001
22400.0,0.2706,0.3197,0.5903
22500.0,0.2683,0.3173,0.5856
22600.0,0.2673,0.3198,0.5871
22700.0,0.2686,0.3194,0.5880000000000001
22800.0,0.2657,0.3172,0.5829
22900.0,0.2683,0.3192,0.5874999999999999
23000.0,0.2686,0.3186,0.5871999999999999
23100.0,0.2657,0.3173,0.583
23200.0,0.2634,0.3154,0.5788
23300.0,0.2657,0.3162,0.5819
23400.0,0.2643,0.3169,0.5811999999999999
23500.0,0.2673,0.3182,0.5854999999999999
23600.0,0.2665,0.3163,0.5828
23700.0,0.2643,0.3166,0.5809
23800.0,0.2643,0.3168,0.5811
23900.0,0.2656,0.3168,0.5824
24000.0,0.2621,0.3155,0.5776
24100.0,0.2615,0.3158,0.5773
24200.0,0.2644,0.3159,0.5803
24300.0,0.261,0.3153,0.5763
24400.0,0.266,0.315,0.581
24500.0,0.2623,0.3149,0.5771999999999999
24600.0,0.2642,0.3164,0.5806
24700.0,0.2634,0.3159,0.5793
24800.0,0.2621,0.315,0.5771
24900.0,0.263,0.3146,0.5776
25000.0,0.2601,0.3145,0.5746
25100.0,0.2626,0.3148,0.5774
25200.0,0.2595,0.3148,0.5743
25300.0,0.262,0.3142,0.5762
25400.0,0.2606,0.3146,0.5751999999999999
25500.0,0.2606,0.3149,0.5755
25600.0,0.261,0.3141,0.5751
25700.0,0.262,0.3144,0.5764
25800.0,0.2606,0.3144,0.575
25900.0,0.2633,0.3138,0.5771
26000.0,0.2622,0.3144,0.5766
26100.0,0.2585,0.3132,0.5717
26200.0,0.259,0.3128,0.5718000000000001
26300.0,0.2608,0.3133,0.5741
26400.0,0.261,0.3128,0.5738000000000001
26500.0,0.2619,0.3145,0.5764
26600.0,0.2611,0.3129,0.5740000000000001
26700.0,0.2601,0.3131,0.5731999999999999
26800.0,0.2615,0.3125,0.5740000000000001
26900.0,0.2608,0.3121,0.5729
27000.0,0.2619,0.3125,0.5744
27100.0,0.2584,0.3115,0.5699000000000001
27200.0,0.2592,0.3126,0.5718
27300.0,0.2609,0.312,0.5729
27400.0,0.2573,0.3116,0.5689
27500.0,0.2608,0.3127,0.5734999999999999
27600.0,0.2577,0.3122,0.5699
27700.0,0.2576,0.3106,0.5682
27800.0,0.257,0.3111,0.5681
27900.0,0.2572,0.3111,0.5683
28000.0,0.2584,0.3111,0.5695
28100.0,0.256,0.3113,0.5673
28200.0,0.2567,0.3109,0.5676
28300.0,0.2587,0.3102,0.5689
28400.0,0.2573,0.3112,0.5685
28500.0,0.2569,0.3108,0.5677000000000001
28600.0,0.2569,0.3111,0.5680000000000001
28700.0,0.2556,0.3103,0.5659000000000001
28800.0,0.2562,0.31,0.5662
28900.0,0.2564,0.3106,0.567
29000.0,0.2551,0.3101,0.5651999999999999
29100.0,0.2595,0.3106,0.5701
29200.0,0.2569,0.3108,0.5677000000000001
29300.0,0.2549,0.3099,0.5648
29400.0,0.2578,0.3104,0.5682
29500.0,0.2595,0.3095,0.569
29600.0,0.2552,0.3097,0.5649
29700.0,0.2535,0.31,0.5635
29800.0,0.2553,0.3101,0.5654
29900.0,0.2548,0.3091,0.5639000000000001
30000.0,0.2537,0.3098,0.5635
