step,mloss,gloss,loss
10.0,0.0,0.9948,0.9948
20.0,0.0,0.9735,0.9735
30.0,0.0,0.8829,0.8829
40.0,0.0,0.7094,0.7094
50.0,0.0,0.5673,0.5673
60.0,0.0,0.5417,0.5417
70.0,0.0,0.5273,0.5273
80.0,0.0,0.5071,0.5071
90.0,0.0,0.4926,0.4926
100.0,0.0,0.4757,0.4757
110.0,0.0,0.4632,0.4632
120.0,0.0,0.4627,0.4627
130.0,0.0,0.4491,0.4491
140.0,0.0,0.458,0.458
150.0,0.0,0.4579,0.4579
160.0,0.0,0.455,0.455
170.0,0.0,0.4609,0.4609
180.0,0.0,0.4552,0.4552
190.0,0.0,0.4444,0.4444
200.0,0.0,0.4463,0.4463
210.0,0.0,0.4504,0.4504
220.0,0.0,0.4463,0.4463
230.0,0.0,0.4434,0.4434
240.0,0.0,0.4439,0.4439
250.0,0.0,0.4451,0.4451
260.0,0.0,0.4427,0.4427
270.0,0.0,0.4441,0.4441
280.0,0.0,0.4457,0.4457
290.0,0.0,0.4428,0.4428
300.0,0.0,0.4397,0.4397
310.0,0.0,0.4428,0.4428
320.0,0.0,0.4305,0.4305
330.0,0.0,0.4357,0.4357
340.0,0.0,0.4354,0.4354
350.0,0.0,0.4379,0.4379
360.0,0.0,0.4364,0.4364
370.0,0.0,0.4302,0.4302
380.0,0.0,0.4382,0.4382
390.0,0.0,0.4364,0.4364
400.0,0.0,0.4359,0.4359
