step,mloss,gloss,loss
10.0,0.0,0.7657,0.7657
20.0,0.0,0.5663,0.5663
30.0,0.0,0.5641,0.5641
40.0,0.0,0.5205,0.5205
50.0,0.0,0.5252,0.5252
60.0,0.0,0.5249,0.5249
70.0,0.0,0.5296,0.5296
80.0,0.0,0.5163,0.5163
90.0,0.0,0.5168,0.5168
100.0,0.0,0.5172,0.5172
110.0,0.0,0.4945,0.4945
120.0,0.0,0.4997,0.4997
130.0,0.0,0.5004,0.5004
140.0,0.0,0.499,0.499
150.0,0.0,0.4951,0.4951
160.0,0.0,0.4764,0.4764
170.0,0.0,0.4821,0.4821
180.0,0.0,0.4798,0.4798
190.0,0.0,0.4652,0.4652
200.0,0.0,0.4667,0.4667
210.0,0.0,0.4575,0.4575
220.0,0.0,0.4698,0.4698
230.0,0.0,0.4607,0.4607
240.0,0.0,0.454,0.454
250.0,0.0,0.4519,0.4519
260.0,0.0,0.4545,0.4545
270.0,0.0,0.4619,0.4619
280.0,0.0,0.4557,0.4557
290.0,0.0,0.4547,0.4547
300.0,0.0,0.4536,0.4536
310.0,0.0,0.4623,0.4623
320.0,0.0,0.4638,0.4638
330.0,0.0,0.4563,0.4563
340.0,0.0,0.4455,0.4455
350.0,0.0,0.4626,0.4626
360.0,0.0,0.4618,0.4618
370.0,0.0,0.4519,0.4519
380.0,0.0,0.4504,0.4504
390.0,0.0,0.451,0.451
400.0,0.0,0.4488,0.4488
410.0,0.0,0.4406,0.4406
420.0,0.0,0.4551,0.4551
430.0,0.0,0.4389,0.4389
440.0,0.0,0.4465,0.4465
450.0,0.0,0.4482,0.4482
460.0,0.0,0.4392,0.4392
470.0,0.0,0.4478,0.4478
480.0,0.0,0.4598,0.4598
490.0,0.0,0.4489,0.4489
500.0,0.0,0.4499,0.4499
510.0,0.0,0.4399,0.4399
520.0,0.0,0.4338,0.4338
530.0,0.0,0.4457,0.4457
540.0,0.0,0.4395,0.4395
550.0,0.0,0.4396,0.4396
560.0,0.0,0.4464,0.4464
570.0,0.0,0.4356,0.4356
580.0,0.0,0.4361,0.4361
590.0,0.0,0.4366,0.4366
600.0,0.0,0.4406,0.4406
610.0,0.0,0.4484,0.4484
620.0,0.0,0.445,0.445
630.0,0.0,0.437,0.437
640.0,0.0,0.4392,0.4392
650.0,0.0,0.436,0.436
660.0,0.0,0.4392,0.4392
670.0,0.0,0.4425,0.4425
680.0,0.0,0.4436,0.4436
690.0,0.0,0.4411,0.4411
