step,mloss,gloss,loss
17000.0,0.0,0.395,0.395
17100.0,0.0,0.396,0.396
17200.0,0.0,0.3953,0.3953
17300.0,0.0,0.3951,0.3951
17400.0,0.0,0.3938,0.3938
17500.0,0.0,0.3933,0.3933
17600.0,0.0,0.3948,0.3948
17700.0,0.0,0.3955,0.3955
17800.0,0.0,0.3944,0.3944
17900.0,0.0,0.3931,0.3931
18000.0,0.0,0.3947,0.3947
18100.0,0.0,0.3935,0.3935
18200.0,0.0,0.3938,0.3938
18300.0,0.0,0.3931,0.3931
18400.0,0.0,0.3943,0.3943
18500.0,0.0,0.3936,0.3936
18600.0,0.0,0.3934,0.3934
18700.0,0.0,0.3934,0.3934
18800.0,0.0,0.3925,0.3925
18900.0,0.0,0.3938,0.3938
19000.0,0.0,0.3943,0.3943
19100.0,0.0,0.3938,0.3938
19200.0,0.0,0.3931,0.3931
19300.0,0.0,0.3936,0.3936
19400.0,0.0,0.3937,0.3937
19500.0,0.0,0.3944,0.3944
19600.0,0.0,0.3922,0.3922
19700.0,0.0,0.3923,0.3923
19800.0,0.0,0.3932,0.3932
19900.0,0.0,0.3931,0.3931
20000.0,0.0,0.3931,0.3931
20100.0,0.0,0.3923,0.3923
20200.0,0.0,0.3923,0.3923
20300.0,0.0,0.3929,0.3929
20400.0,0.0,0.3929,0.3929
20500.0,0.0,0.3922,0.3922
20600.0,0.0,0.3922,0.3922
20700.0,0.0,0.393,0.393
20800.0,0.0,0.392,0.392
20900.0,0.0,0.3924,0.3924
21000.0,0.0,0.392,0.392
21100.0,0.0,0.3909,0.3909
21200.0,0.0,0.3921,0.3921
21300.0,0.0,0.3922,0.3922
21400.0,0.0,0.3912,0.3912
21500.0,0.0,0.3926,0.3926
21600.0,0.0,0.3914,0.3914
21700.0,0.0,0.3909,0.3909
21800.0,0.0,0.3917,0.3917
21900.0,0.0,0.3906,0.3906
22000.0,0.0,0.3916,0.3916
22100.0,0.0,0.3901,0.3901
22200.0,0.0,0.391,0.391
22300.0,0.0,0.3923,0.3923
22400.0,0.0,0.391,0.391
22500.0,0.0,0.391,0.391
22600.0,0.0,0.3916,0.3916
22700.0,0.0,0.3919,0.3919
22800.0,0.0,0.3915,0.3915
22900.0,0.0,0.3909,0.3909
23000.0,0.0,0.3912,0.3912
23100.0,0.0,0.3908,0.3908
23200.0,0.0,0.3906,0.3906
23300.0,0.0,0.3901,0.3901
23400.0,0.0,0.3896,0.3896
23500.0,0.0,0.3906,0.3906
23600.0,0.0,0.3905,0.3905
23700.0,0.0,0.39,0.39
23800.0,0.0,0.3904,0.3904
23900.0,0.0,0.3897,0.3897
24000.0,0.0,0.3893,0.3893
24100.0,0.0,0.3898,0.3898
24200.0,0.0,0.3897,0.3897
24300.0,0.0,0.3897,0.3897
24400.0,0.0,0.3899,0.3899
24500.0,0.0,0.3881,0.3881
24600.0,0.0,0.3891,0.3891
24700.0,0.0,0.3887,0.3887
24800.0,0.0,0.3896,0.3896
24900.0,0.0,0.3892,0.3892
25000.0,0.0,0.39,0.39
25100.0,0.0,0.3895,0.3895
25200.0,0.0,0.3896,0.3896
25300.0,0.0,0.3904,0.3904
25400.0,0.0,0.388,0.388
25500.0,0.0,0.3899,0.3899
25600.0,0.0,0.3894,0.3894
25700.0,0.0,0.3888,0.3888
25800.0,0.0,0.3897,0.3897
25900.0,0.0,0.3891,0.3891
26000.0,0.0,0.3887,0.3887
26100.0,0.0,0.3886,0.3886
26200.0,0.0,0.3883,0.3883
26300.0,0.0,0.388,0.388
26400.0,0.0,0.3899,0.3899
26500.0,0.0,0.3881,0.3881
26600.0,0.0,0.388,0.388
26700.0,0.0,0.388,0.388
26800.0,0.0,0.3871,0.3871
26900.0,0.0,0.3885,0.3885
27000.0,0.0,0.3873,0.3873
27100.0,0.0,0.387,0.387
27200.0,0.0,0.3877,0.3877
27300.0,0.0,0.3887,0.3887
27400.0,0.0,0.3885,0.3885
27500.0,0.0,0.3874,0.3874
27600.0,0.0,0.3883,0.3883
27700.0,0.0,0.3874,0.3874
27800.0,0.0,0.3873,0.3873
