step,mloss,gloss,loss
10.0,0.0,0.8522,0.8522
20.0,0.0,0.6675,0.6675
30.0,0.0,0.5715,0.5715
40.0,0.0,0.5355,0.5355
50.0,0.0,0.5422,0.5422
60.0,0.0,0.5273,0.5273
70.0,0.0,0.5239,0.5239
80.0,0.0,0.5293,0.5293
90.0,0.0,0.5291,0.5291
100.0,0.0,0.5303,0.5303
110.0,0.0,0.5197,0.5197
120.0,0.0,0.5178,0.5178
130.0,0.0,0.5108,0.5108
140.0,0.0,0.507,0.507
150.0,0.0,0.496,0.496
160.0,0.0,0.4968,0.4968
170.0,0.0,0.4932,0.4932
180.0,0.0,0.489,0.489
190.0,0.0,0.4826,0.4826
200.0,0.0,0.4858,0.4858
210.0,0.0,0.4764,0.4764
220.0,0.0,0.4731,0.4731
230.0,0.0,0.4765,0.4765
240.0,0.0,0.4693,0.4693
250.0,0.0,0.4708,0.4708
260.0,0.0,0.468,0.468
270.0,0.0,0.4662,0.4662
280.0,0.0,0.4725,0.4725
290.0,0.0,0.4638,0.4638
300.0,0.0,0.4619,0.4619
310.0,0.0,0.4666,0.4666
320.0,0.0,0.4639,0.4639
330.0,0.0,0.4653,0.4653
340.0,0.0,0.4586,0.4586
350.0,0.0,0.4663,0.4663
360.0,0.0,0.459,0.459
370.0,0.0,0.4617,0.4617
380.0,0.0,0.4542,0.4542
390.0,0.0,0.461,0.461
400.0,0.0,0.4616,0.4616
410.0,0.0,0.4554,0.4554
420.0,0.0,0.4598,0.4598
430.0,0.0,0.4648,0.4648
440.0,0.0,0.4564,0.4564
450.0,0.0,0.4526,0.4526
460.0,0.0,0.4546,0.4546
470.0,0.0,0.4484,0.4484
480.0,0.0,0.4488,0.4488
490.0,0.0,0.4551,0.4551
500.0,0.0,0.4529,0.4529
510.0,0.0,0.4501,0.4501
520.0,0.0,0.4577,0.4577
530.0,0.0,0.4482,0.4482
540.0,0.0,0.4536,0.4536
550.0,0.0,0.4487,0.4487
560.0,0.0,0.4554,0.4554
570.0,0.0,0.4529,0.4529
580.0,0.0,0.4531,0.4531
590.0,0.0,0.4531,0.4531
600.0,0.0,0.4501,0.4501
610.0,0.0,0.4516,0.4516
620.0,0.0,0.4452,0.4452
630.0,0.0,0.4499,0.4499
640.0,0.0,0.4447,0.4447
650.0,0.0,0.4469,0.4469
660.0,0.0,0.4479,0.4479
670.0,0.0,0.4488,0.4488
680.0,0.0,0.4465,0.4465
690.0,0.0,0.4489,0.4489
700.0,0.0,0.4471,0.4471
710.0,0.0,0.4503,0.4503
720.0,0.0,0.4473,0.4473
730.0,0.0,0.4517,0.4517
