step,mloss,gloss,loss
10.0,0.0,0.9951,0.9951
20.0,0.0,0.9934,0.9934
30.0,0.0,0.9502,0.9502
40.0,0.0,0.7485,0.7485
50.0,0.0,0.6398,0.6398
60.0,0.0,0.5844,0.5844
70.0,0.0,0.5582,0.5582
80.0,0.0,0.558,0.558
90.0,0.0,0.5669,0.5669
100.0,0.0,0.5415,0.5415
110.0,0.0,0.5288,0.5288
120.0,0.0,0.524,0.524
130.0,0.0,0.5129,0.5129
140.0,0.0,0.5073,0.5073
150.0,0.0,0.5037,0.5037
160.0,0.0,0.5093,0.5093
170.0,0.0,0.5207,0.5207
180.0,0.0,0.5021,0.5021
190.0,0.0,0.4883,0.4883
200.0,0.0,0.4887,0.4887
210.0,0.0,0.4962,0.4962
220.0,0.0,0.4819,0.4819
230.0,0.0,0.4853,0.4853
240.0,0.0,0.4777,0.4777
250.0,0.0,0.4824,0.4824
260.0,0.0,0.4736,0.4736
270.0,0.0,0.4793,0.4793
280.0,0.0,0.4783,0.4783
290.0,0.0,0.476,0.476
300.0,0.0,0.4738,0.4738
310.0,0.0,0.4705,0.4705
320.0,0.0,0.4619,0.4619
330.0,0.0,0.4641,0.4641
340.0,0.0,0.4594,0.4594
350.0,0.0,0.4716,0.4716
360.0,0.0,0.4685,0.4685
370.0,0.0,0.4586,0.4586
380.0,0.0,0.4656,0.4656
390.0,0.0,0.4651,0.4651
400.0,0.0,0.4599,0.4599
