step,mloss,gloss,loss
10.0,0.0,0.9774,0.9774
20.0,0.0,0.9888,0.9888
30.0,0.0,0.8287,0.8287
40.0,0.0,0.7065,0.7065
50.0,0.0,0.5605,0.5605
60.0,0.0,0.5353,0.5353
70.0,0.0,0.5268,0.5268
80.0,0.0,0.5364,0.5364
90.0,0.0,0.538,0.538
100.0,0.0,0.5165,0.5165
110.0,0.0,0.4917,0.4917
120.0,0.0,0.495,0.495
130.0,0.0,0.511,0.511
140.0,0.0,0.5163,0.5163
150.0,0.0,0.4867,0.4867
160.0,0.0,0.4906,0.4906
170.0,0.0,0.5036,0.5036
180.0,0.0,0.4952,0.4952
190.0,0.0,0.4743,0.4743
200.0,0.0,0.4868,0.4868
210.0,0.0,0.487,0.487
220.0,0.0,0.4917,0.4917
230.0,0.0,0.4849,0.4849
240.0,0.0,0.4902,0.4902
250.0,0.0,0.4863,0.4863
260.0,0.0,0.4803,0.4803
270.0,0.0,0.4667,0.4667
280.0,0.0,0.4791,0.4791
290.0,0.0,0.4759,0.4759
300.0,0.0,0.4638,0.4638
