step,mloss,gloss,loss
17100.0,0.0,0.2996,0.2996
17200.0,0.0,0.2993,0.2993
17300.0,0.0,0.2996,0.2996
17400.0,0.0,0.2989,0.2989
17500.0,0.0,0.2984,0.2984
17600.0,0.0,0.2989,0.2989
17700.0,0.0,0.2988,0.2988
17800.0,0.0,0.2983,0.2983
17900.0,0.0,0.2978,0.2978
18000.0,0.0,0.298,0.298
18100.0,0.0,0.2973,0.2973
18200.0,0.0,0.2974,0.2974
18300.0,0.0,0.2968,0.2968
18400.0,0.0,0.2976,0.2976
18500.0,0.0,0.2968,0.2968
18600.0,0.0,0.2963,0.2963
18700.0,0.0,0.2965,0.2965
18800.0,0.0,0.2965,0.2965
18900.0,0.0,0.2971,0.2971
19000.0,0.0,0.2966,0.2966
19100.0,0.0,0.2963,0.2963
19200.0,0.0,0.2953,0.2953
19300.0,0.0,0.296,0.296
19400.0,0.0,0.2958,0.2958
19500.0,0.0,0.2954,0.2954
19600.0,0.0,0.2954,0.2954
19700.0,0.0,0.295,0.295
19800.0,0.0,0.2948,0.2948
19900.0,0.0,0.296,0.296
20000.0,0.0,0.2949,0.2949
20100.0,0.0,0.2945,0.2945
20200.0,0.0,0.295,0.295
20300.0,0.0,0.2951,0.2951
20400.0,0.0,0.2945,0.2945
20500.0,0.0,0.2942,0.2942
20600.0,0.0,0.2944,0.2944
20700.0,0.0,0.2939,0.2939
20800.0,0.0,0.2929,0.2929
20900.0,0.0,0.2942,0.2942
21000.0,0.0,0.2931,0.2931
21100.0,0.0,0.2936,0.2936
21200.0,0.0,0.2934,0.2934
21300.0,0.0,0.293,0.293
21400.0,0.0,0.2925,0.2925
21500.0,0.0,0.2925,0.2925
21600.0,0.0,0.2925,0.2925
21700.0,0.0,0.2915,0.2915
21800.0,0.0,0.2929,0.2929
21900.0,0.0,0.2924,0.2924
22000.0,0.0,0.2922,0.2922
22100.0,0.0,0.2908,0.2908
22200.0,0.0,0.2923,0.2923
22300.0,0.0,0.2919,0.2919
22400.0,0.0,0.2913,0.2913
22500.0,0.0,0.2904,0.2904
22600.0,0.0,0.2907,0.2907
22700.0,0.0,0.2914,0.2914
22800.0,0.0,0.2906,0.2906
22900.0,0.0,0.2905,0.2905
23000.0,0.0,0.2902,0.2902
23100.0,0.0,0.2901,0.2901
23200.0,0.0,0.2901,0.2901
23300.0,0.0,0.2908,0.2908
23400.0,0.0,0.2901,0.2901
23500.0,0.0,0.2897,0.2897
23600.0,0.0,0.2902,0.2902
23700.0,0.0,0.2893,0.2893
