step,mloss,gloss,loss
10.0,0.0,0.9944,0.9944
20.0,0.0,0.9859,0.9859
30.0,0.0,0.8584,0.8584
40.0,0.0,1.1228,1.1228
50.0,0.0,0.7748,0.7748
60.0,0.0,0.5696,0.5696
70.0,0.0,0.5329,0.5329
80.0,0.0,0.5289,0.5289
90.0,0.0,0.5087,0.5087
100.0,0.0,0.4922,0.4922
110.0,0.0,0.487,0.487
120.0,0.0,0.4815,0.4815
130.0,0.0,0.4654,0.4654
140.0,0.0,0.4647,0.4647
150.0,0.0,0.4634,0.4634
160.0,0.0,0.4597,0.4597
170.0,0.0,0.4715,0.4715
180.0,0.0,0.4633,0.4633
190.0,0.0,0.4539,0.4539
200.0,0.0,0.4543,0.4543
210.0,0.0,0.4575,0.4575
220.0,0.0,0.4528,0.4528
230.0,0.0,0.4548,0.4548
240.0,0.0,0.449,0.449
250.0,0.0,0.4551,0.4551
260.0,0.0,0.4445,0.4445
270.0,0.0,0.447,0.447
280.0,0.0,0.4489,0.4489
290.0,0.0,0.4423,0.4423
300.0,0.0,0.4478,0.4478
310.0,0.0,0.4469,0.4469
320.0,0.0,0.4404,0.4404
330.0,0.0,0.4451,0.4451
340.0,0.0,0.4391,0.4391
350.0,0.0,0.4457,0.4457
360.0,0.0,0.4468,0.4468
370.0,0.0,0.438,0.438
380.0,0.0,0.4456,0.4456
390.0,0.0,0.4414,0.4414
400.0,0.0,0.4391,0.4391
