step,mloss,gloss,loss
1600.0,1.3952,0.9937,2.3889
1610.0,1.2938,1.0032,2.297
1620.0,1.318,1.007,2.325
1630.0,1.2732,1.0024,2.2756
1640.0,1.3042,0.9875,2.2917
1650.0,1.3641,1.0193,2.3834
1660.0,1.3206,1.0084,2.3289999999999997
1670.0,1.2371,0.9941,2.2312000000000003
1680.0,1.317,1.0567,2.3737
1690.0,1.2544,0.985,2.2394
1700.0,1.2462,1.0427,2.2889
1710.0,1.3691,1.0022,2.3712999999999997
1720.0,1.3778,1.0048,2.3826
1730.0,1.3913,1.029,2.4203
1740.0,1.297,1.0117,2.3087
1750.0,1.2929,0.9842,2.2771
1760.0,1.299,1.0,2.299
1770.0,1.278,1.0007,2.2786999999999997
1780.0,1.3129,0.9976,2.3105
1790.0,1.3926,1.0032,2.3958000000000004
1800.0,1.3063,1.0049,2.3112
1810.0,1.3214,0.9924,2.3137999999999996
1820.0,1.3515,1.0181,2.3696
1830.0,1.3171,1.2207,2.5378
1840.0,1.3309,1.0058,2.3367
1850.0,1.2988,0.9943,2.2931
1860.0,1.3236,0.9963,2.3199
1870.0,1.2557,1.0052,2.2609000000000004
1880.0,1.2573,1.0049,2.2622
1890.0,1.3065,1.0059,2.3124000000000002
1900.0,1.2739,1.0117,2.2856
1910.0,1.2604,0.9937,2.2541
1920.0,1.2516,0.9895,2.2411000000000003
1930.0,1.2729,1.0051,2.278
1940.0,1.3319,1.0103,2.3422
1950.0,1.2928,1.0143,2.3071
1960.0,1.2279,1.0084,2.2363
1970.0,1.2297,1.0029,2.2325999999999997
1980.0,1.3335,0.9977,2.3312
1990.0,1.2978,1.0117,2.3095
2000.0,1.27,1.0216,2.2916
2010.0,1.3314,1.0241,2.3555
2020.0,1.2483,1.0079,2.2561999999999998
2030.0,1.2931,1.0163,2.3094
2040.0,1.3369,1.0326,2.3695
2050.0,1.3252,1.1118,2.437
2060.0,1.2779,1.0234,2.3013000000000003
2070.0,1.2885,1.0196,2.3081
2080.0,1.2297,0.9979,2.2276
2090.0,1.2715,1.0078,2.2793
2100.0,1.3147,1.0172,2.3319
2110.0,1.3131,0.9993,2.3124
2120.0,1.4157,1.1131,2.5288
2130.0,1.2616,1.0122,2.2738
2140.0,1.29,1.0057,2.2957
2150.0,1.3363,1.0143,2.3506
2160.0,1.3803,1.1052,2.4855
2170.0,1.2614,1.0196,2.281
2180.0,1.2826,1.0564,2.339
2190.0,1.4045,1.0637,2.4682000000000004
2200.0,1.2501,0.9904,2.2405
2210.0,1.343,1.0335,2.3765
2220.0,1.3288,1.0088,2.3376
2230.0,1.2332,0.9891,2.2223
2240.0,1.3,1.0111,2.3111
2250.0,1.2629,0.9964,2.2592999999999996
2260.0,1.3616,1.3513,2.7129
2270.0,1.2599,0.9841,2.2439999999999998
2280.0,1.4001,0.992,2.3921
2290.0,1.3019,1.0068,2.3087
2300.0,1.3657,1.0011,2.3668
2310.0,1.3487,0.9848,2.3335
2320.0,1.3083,1.0044,2.3127
2330.0,1.2653,1.0207,2.286
2340.0,1.2582,0.9979,2.2561
2350.0,1.2259,1.0472,2.2731
2360.0,1.2297,1.0085,2.2382
2370.0,1.2657,1.0014,2.2671
2380.0,1.3044,0.9876,2.292
2390.0,1.2731,1.0036,2.2767
2400.0,1.3174,1.0304,2.3478
2410.0,1.3145,1.0186,2.3331
2420.0,1.3051,1.0008,2.3059
2430.0,1.3137,0.9929,2.3066
2440.0,1.3669,1.0203,2.3872
2450.0,1.2728,0.998,2.2708
2460.0,1.2697,0.9979,2.2676
2470.0,1.3256,1.0054,2.331
2480.0,1.2729,1.022,2.2949
2490.0,1.2614,1.0005,2.2619
2500.0,1.3875,1.0534,2.4409
2510.0,1.2666,1.0399,2.3064999999999998
2520.0,1.2668,1.0101,2.2769
2530.0,1.2905,0.9998,2.2903000000000002
2540.0,1.2219,0.9703,2.1922
2550.0,1.2452,1.0076,2.2528
2560.0,1.3119,1.0021,2.314
2570.0,1.2547,1.0674,2.3221
2580.0,1.382,0.9864,2.3684
2590.0,1.2337,0.9985,2.2322
2600.0,1.2947,0.9979,2.2926
2610.0,1.2472,1.0115,2.2587
2620.0,1.3347,0.998,2.3327
2630.0,1.341,1.0209,2.3619
2640.0,1.2844,1.0442,2.3286
2650.0,1.3132,1.0904,2.4036
2660.0,1.343,0.9907,2.3337
2670.0,1.3369,0.9827,2.3196
2680.0,1.2708,1.0133,2.2841
2690.0,1.3033,1.0129,2.3162
2700.0,1.2773,0.9921,2.2694
2710.0,1.2736,0.9986,2.2722
2720.0,1.2601,1.0044,2.2645
2730.0,1.2484,0.992,2.2404
2740.0,1.2976,0.9991,2.2967
2750.0,1.3573,1.0158,2.3731
2760.0,1.3116,0.9936,2.3052
2770.0,1.2999,0.9999,2.2998000000000003
2780.0,1.2992,0.9988,2.298
2790.0,1.3433,0.995,2.3383
2800.0,1.2701,1.0003,2.2704
2810.0,1.3003,1.0033,2.3036000000000003
2820.0,1.2559,1.002,2.2579000000000002
2830.0,1.4053,1.0155,2.4208
2840.0,1.2889,1.0007,2.2896
2850.0,1.1564,0.9814,2.1378000000000004
2860.0,1.3081,0.9997,2.3078000000000003
2870.0,1.349,0.9857,2.3346999999999998
2880.0,1.3124,1.0016,2.314
2890.0,1.3608,0.9998,2.3606
2900.0,1.3327,1.0125,2.3452
2910.0,1.3512,1.0009,2.3521
2920.0,1.3714,0.9993,2.3707
2930.0,1.2484,1.0174,2.2658
2940.0,1.3463,0.9953,2.3416
2950.0,1.3347,1.0068,2.3415
2960.0,1.2429,1.0006,2.2435
2970.0,1.27,0.9959,2.2659000000000002
2980.0,1.4389,0.9992,2.4381
2990.0,1.3484,1.0341,2.3825000000000003
3000.0,1.2892,0.9805,2.2697
