step,mloss,gloss,loss
15200.0,1.8978,1.046,2.9438
15300.0,1.9262,1.0599,2.9861
15400.0,1.9272,1.0608,2.988
15500.0,1.8914,1.0935,2.9848999999999997
15600.0,1.9081,1.0995,3.0076
15700.0,1.9106,1.1282,3.0388
15800.0,1.9172,1.1226,3.0398
15900.0,2.0068,1.099,3.1058000000000003
16000.0,1.9723,1.0969,3.0692
16100.0,1.9463,1.0842,3.0305
16200.0,1.9419,1.0749,3.0168
16300.0,1.9476,1.0401,2.9877000000000002
16400.0,1.9321,1.0431,2.9752
16500.0,1.9491,1.0377,2.9868
16600.0,1.9567,1.0411,2.9978
16700.0,2.022,1.0479,3.0698999999999996
16800.0,2.0056,1.0422,3.0477999999999996
16900.0,1.9422,1.0468,2.989
17000.0,1.9843,1.0569,3.0412
17100.0,1.966,1.0421,3.0080999999999998
17200.0,1.955,1.0437,2.9987000000000004
17300.0,1.9519,1.0433,2.9951999999999996
17400.0,1.9165,1.0408,2.9573
17500.0,1.9261,1.0502,2.9763
17600.0,1.9459,1.0652,3.0111
17700.0,1.9215,1.1081,3.0296000000000003
17800.0,1.9362,1.0965,3.0327
17900.0,1.8965,1.0705,2.967
18000.0,1.8742,1.0909,2.9651
18100.0,1.9009,1.0884,2.9893
18200.0,1.8562,1.0894,2.9455999999999998
18300.0,1.8409,1.0812,2.9221
18400.0,1.8621,1.064,2.9261
18500.0,1.8996,1.094,2.9936
18600.0,1.8319,1.0977,2.9295999999999998
18700.0,1.8823,1.0663,2.9486
18800.0,1.8787,1.0635,2.9421999999999997
18900.0,1.8895,1.082,2.9715
19000.0,1.8921,1.0692,2.9612999999999996
19100.0,1.8608,1.048,2.9088000000000003
19200.0,1.8212,1.053,2.8742
19300.0,1.9141,1.0493,2.9634
19400.0,1.961,1.0522,3.0132000000000003
19500.0,1.9508,1.08,3.0308
19600.0,1.9611,1.0664,3.0275
19700.0,1.9721,1.0655,3.0376
19800.0,1.9738,1.0514,3.0252
19900.0,1.9281,1.0435,2.9716
20000.0,1.9412,1.0625,3.0037000000000003
20100.0,1.9046,1.0646,2.9692
20200.0,1.8951,1.0638,2.9589
20300.0,1.9404,1.064,3.0044
20400.0,1.9388,1.0564,2.9952
20500.0,1.9484,1.0572,3.0056
20600.0,1.9299,1.0539,2.9838
20700.0,1.9313,1.0466,2.9779
20800.0,1.9515,1.0586,3.0101
20900.0,1.9226,1.0514,2.974
21000.0,1.9016,1.0474,2.949
21100.0,1.9021,1.0452,2.9473
21200.0,1.8866,1.0435,2.9301000000000004
21300.0,1.8639,1.0383,2.9021999999999997
21400.0,1.8727,1.0418,2.9145000000000003
21500.0,1.8795,1.0399,2.9194
21600.0,1.8782,1.0438,2.922
21700.0,1.8803,1.0469,2.9272
21800.0,1.8584,1.036,2.8944
21900.0,1.8794,1.0602,2.9396
22000.0,1.903,1.0732,2.9762
22100.0,1.9277,1.0685,2.9962
22200.0,1.8951,1.0568,2.9519
22300.0,1.891,1.0514,2.9424
22400.0,1.8762,1.0508,2.927
22500.0,1.8609,1.0491,2.91
22600.0,1.8256,1.0404,2.8659999999999997
22700.0,1.8227,1.0329,2.8556
22800.0,1.8317,1.0392,2.8709
22900.0,1.8861,1.0462,2.9323
23000.0,1.8408,1.0601,2.9009
23100.0,1.8444,1.0608,2.9052
23200.0,1.8486,1.0453,2.8939
23300.0,1.8249,1.0446,2.8695
23400.0,1.8334,1.0397,2.8731
23500.0,1.8439,1.0467,2.8906
23600.0,1.7953,1.0493,2.8446
23700.0,1.7876,1.0464,2.834
23800.0,1.8091,1.0448,2.8539
23900.0,1.8004,1.0504,2.8508
24000.0,1.8178,1.0472,2.865
24100.0,1.8385,1.0463,2.8848000000000003
24200.0,1.8143,1.0593,2.8735999999999997
24300.0,1.8068,1.058,2.8648
24400.0,1.8202,1.0461,2.8663
24500.0,1.841,1.0467,2.8876999999999997
24600.0,1.8286,1.0463,2.8749000000000002
24700.0,1.8288,1.0444,2.8731999999999998
24800.0,1.7991,1.0423,2.8414
24900.0,1.8002,1.0345,2.8346999999999998
25000.0,1.8258,1.0549,2.8807
25100.0,1.7918,1.0556,2.8474000000000004
25200.0,1.8171,1.0456,2.8627000000000002
25300.0,1.7854,1.044,2.8294
25400.0,1.7707,1.0496,2.8203
25500.0,1.7543,1.0486,2.8029
25600.0,1.7587,1.0425,2.8011999999999997
25700.0,1.7784,1.0364,2.8148
25800.0,1.7924,1.0362,2.8286
25900.0,1.7996,1.0342,2.8338
26000.0,1.7899,1.0362,2.8261000000000003
26100.0,1.7744,1.032,2.8064
26200.0,1.7881,1.0355,2.8236
26300.0,1.7687,1.0347,2.8034
26400.0,1.7822,1.0327,2.8148999999999997
26500.0,1.7713,1.0385,2.8098
26600.0,1.7779,1.0353,2.8132
26700.0,1.7584,1.0383,2.7967
26800.0,1.753,1.0396,2.7926
26900.0,1.7495,1.036,2.7855
27000.0,1.7526,1.0391,2.7916999999999996
27100.0,1.7402,1.0364,2.7766
27200.0,1.7504,1.0331,2.7835
27300.0,1.7446,1.0344,2.779
27400.0,1.7371,1.0344,2.7715
27500.0,1.7393,1.0367,2.776
27600.0,1.7352,1.0315,2.7667
27700.0,1.7352,1.0297,2.7649
27800.0,1.7389,1.031,2.7699
27900.0,1.7436,1.0311,2.7747
28000.0,1.7359,1.0303,2.7662
28100.0,1.7213,1.0287,2.75
28200.0,1.7336,1.0306,2.7641999999999998
28300.0,1.7232,1.0284,2.7516
28400.0,1.7199,1.0266,2.7465
28500.0,1.7115,1.0242,2.7357
28600.0,1.7202,1.0238,2.7439999999999998
28700.0,1.7063,1.0269,2.7332
28800.0,1.7075,1.0231,2.7306
28900.0,1.702,1.022,2.724
29000.0,1.706,1.0243,2.7302999999999997
29100.0,1.7019,1.0242,2.7260999999999997
29200.0,1.6929,1.0227,2.7156000000000002
29300.0,1.7009,1.0243,2.7252
29400.0,1.6967,1.0226,2.7193
29500.0,1.6993,1.0209,2.7202
29600.0,1.6953,1.0226,2.7179
29700.0,1.7015,1.0221,2.7236000000000002
29800.0,1.6973,1.0225,2.7198
29900.0,1.6961,1.0226,2.7187
30000.0,1.6984,1.0213,2.7197
